idx,item,rejection_id,swapped,type,name1,name2,preamble,no,wait,continuation1,continuation2
9091,285,1,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",No.,"Hey, wait a minute.",He would not,He is not
9092,285,1,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",No.,"Hey, wait a minute.",He is not,He would not
9093,285,2,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",No.,Hold on.,He would not,He is not
9094,285,2,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",No.,Hold on.,He is not,He would not
9095,285,3,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",No.,"Hang on, hang on.",He would not,He is not
9096,285,3,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",No.,"Hang on, hang on.",He is not,He would not
9097,285,4,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",That's not true.,Wait no.,He would not,He is not
9098,285,4,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",That's not true.,Wait no.,He is not,He would not
9099,285,5,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",That's not true.,"Hey, wait a minute.",He would not,He is not
9100,285,5,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",That's not true.,"Hey, wait a minute.",He is not,He would not
9101,285,6,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",That's not true.,Hold on.,He would not,He is not
9102,285,6,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",That's not true.,Hold on.,He is not,He would not
9103,285,7,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",That's not true.,"Hang on, hang on.",He would not,He is not
9104,285,7,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",That's not true.,"Hang on, hang on.",He is not,He would not
9105,285,8,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",I doubt that.,Wait no.,He would not,He is not
9106,285,8,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",I doubt that.,Wait no.,He is not,He would not
9107,285,9,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",I doubt that.,"Hey, wait a minute.",He would not,He is not
9108,285,9,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",I doubt that.,"Hey, wait a minute.",He is not,He would not
9109,285,10,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",I doubt that.,Hold on.,He would not,He is not
9110,285,10,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",I doubt that.,Hold on.,He is not,He would not
9111,285,11,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",I doubt that.,"Hang on, hang on.",He would not,He is not
9112,285,11,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",I doubt that.,"Hang on, hang on.",He is not,He would not
9113,285,12,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",I don't think so.,Wait no.,He would not,He is not
9114,285,12,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",I don't think so.,Wait no.,He is not,He would not
9115,285,13,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",I don't think so.,"Hey, wait a minute.",He would not,He is not
9116,285,13,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",I don't think so.,"Hey, wait a minute.",He is not,He would not
9117,285,14,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",I don't think so.,Hold on.,He would not,He is not
9118,285,14,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",I don't think so.,Hold on.,He is not,He would not
9119,285,15,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast.",I don't think so.,"Hang on, hang on.",He would not,He is not
9120,285,15,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays.",I don't think so.,"Hang on, hang on.",He is not,He would not
9121,286,0,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",No.,Wait no.,She would not,She is not
9122,286,0,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",No.,Wait no.,She is not,She would not
9123,286,1,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",No.,"Hey, wait a minute.",She would not,She is not
9124,286,1,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",No.,"Hey, wait a minute.",She is not,She would not
9125,286,2,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",No.,Hold on.,She would not,She is not
9126,286,2,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",No.,Hold on.,She is not,She would not
9127,286,3,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",No.,"Hang on, hang on.",She would not,She is not
9128,286,3,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",No.,"Hang on, hang on.",She is not,She would not
9129,286,4,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",That's not true.,Wait no.,She would not,She is not
9130,286,4,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",That's not true.,Wait no.,She is not,She would not
9131,286,5,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",That's not true.,"Hey, wait a minute.",She would not,She is not
9132,286,5,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",That's not true.,"Hey, wait a minute.",She is not,She would not
9133,286,6,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",That's not true.,Hold on.,She would not,She is not
9134,286,6,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",That's not true.,Hold on.,She is not,She would not
9135,286,7,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",That's not true.,"Hang on, hang on.",She would not,She is not
9136,286,7,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",That's not true.,"Hang on, hang on.",She is not,She would not
9137,286,8,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",I doubt that.,Wait no.,She would not,She is not
9138,286,8,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",I doubt that.,Wait no.,She is not,She would not
9139,286,9,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",I doubt that.,"Hey, wait a minute.",She would not,She is not
9140,286,9,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",I doubt that.,"Hey, wait a minute.",She is not,She would not
9141,286,10,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",I doubt that.,Hold on.,She would not,She is not
9142,286,10,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",I doubt that.,Hold on.,She is not,She would not
9143,286,11,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",I doubt that.,"Hang on, hang on.",She would not,She is not
9144,286,11,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",I doubt that.,"Hang on, hang on.",She is not,She would not
9145,286,12,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",I don't think so.,Wait no.,She would not,She is not
9146,286,12,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",I don't think so.,Wait no.,She is not,She would not
9147,286,13,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",I don't think so.,"Hey, wait a minute.",She would not,She is not
9148,286,13,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",I don't think so.,"Hey, wait a minute.",She is not,She would not
9149,286,14,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",I don't think so.,Hold on.,She would not,She is not
9150,286,14,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",I don't think so.,Hold on.,She is not,She would not
9151,286,15,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money.",I don't think so.,"Hang on, hang on.",She would not,She is not
9152,286,15,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters.",I don't think so.,"Hang on, hang on.",She is not,She would not
9153,287,0,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",No.,Wait no.,She would not,She is not
9154,287,0,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",No.,Wait no.,She is not,She would not
9155,287,1,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",No.,"Hey, wait a minute.",She would not,She is not
9156,287,1,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",No.,"Hey, wait a minute.",She is not,She would not
9157,287,2,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",No.,Hold on.,She would not,She is not
9158,287,2,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",No.,Hold on.,She is not,She would not
9159,287,3,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",No.,"Hang on, hang on.",She would not,She is not
9160,287,3,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",No.,"Hang on, hang on.",She is not,She would not
9161,287,4,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",That's not true.,Wait no.,She would not,She is not
9162,287,4,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",That's not true.,Wait no.,She is not,She would not
9163,287,5,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",That's not true.,"Hey, wait a minute.",She would not,She is not
9164,287,5,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",That's not true.,"Hey, wait a minute.",She is not,She would not
9165,287,6,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",That's not true.,Hold on.,She would not,She is not
9166,287,6,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",That's not true.,Hold on.,She is not,She would not
9167,287,7,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",That's not true.,"Hang on, hang on.",She would not,She is not
9168,287,7,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",That's not true.,"Hang on, hang on.",She is not,She would not
9169,287,8,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",I doubt that.,Wait no.,She would not,She is not
9170,287,8,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",I doubt that.,Wait no.,She is not,She would not
9171,287,9,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",I doubt that.,"Hey, wait a minute.",She would not,She is not
9172,287,9,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",I doubt that.,"Hey, wait a minute.",She is not,She would not
9173,287,10,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",I doubt that.,Hold on.,She would not,She is not
9174,287,10,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",I doubt that.,Hold on.,She is not,She would not
9175,287,11,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",I doubt that.,"Hang on, hang on.",She would not,She is not
9176,287,11,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",I doubt that.,"Hang on, hang on.",She is not,She would not
9177,287,12,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",I don't think so.,Wait no.,She would not,She is not
9178,287,12,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",I don't think so.,Wait no.,She is not,She would not
9179,287,13,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",I don't think so.,"Hey, wait a minute.",She would not,She is not
9180,287,13,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",I don't think so.,"Hey, wait a minute.",She is not,She would not
9181,287,14,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",I don't think so.,Hold on.,She would not,She is not
9182,287,14,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",I don't think so.,Hold on.,She is not,She would not
9183,287,15,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person.",I don't think so.,"Hang on, hang on.",She would not,She is not
9184,287,15,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week.",I don't think so.,"Hang on, hang on.",She is not,She would not
9185,288,0,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",No.,Wait no.,She would not,She is not
9186,288,0,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",No.,Wait no.,She is not,She would not
9187,288,1,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",No.,"Hey, wait a minute.",She would not,She is not
9188,288,1,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",No.,"Hey, wait a minute.",She is not,She would not
9189,288,2,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",No.,Hold on.,She would not,She is not
9190,288,2,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",No.,Hold on.,She is not,She would not
9191,288,3,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",No.,"Hang on, hang on.",She would not,She is not
9192,288,3,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",No.,"Hang on, hang on.",She is not,She would not
9193,288,4,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",That's not true.,Wait no.,She would not,She is not
9194,288,4,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",That's not true.,Wait no.,She is not,She would not
9195,288,5,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",That's not true.,"Hey, wait a minute.",She would not,She is not
9196,288,5,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",That's not true.,"Hey, wait a minute.",She is not,She would not
9197,288,6,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",That's not true.,Hold on.,She would not,She is not
9198,288,6,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",That's not true.,Hold on.,She is not,She would not
9199,288,7,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",That's not true.,"Hang on, hang on.",She would not,She is not
9200,288,7,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",That's not true.,"Hang on, hang on.",She is not,She would not
9201,288,8,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",I doubt that.,Wait no.,She would not,She is not
9202,288,8,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",I doubt that.,Wait no.,She is not,She would not
9203,288,9,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",I doubt that.,"Hey, wait a minute.",She would not,She is not
9204,288,9,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",I doubt that.,"Hey, wait a minute.",She is not,She would not
9205,288,10,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",I doubt that.,Hold on.,She would not,She is not
9206,288,10,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",I doubt that.,Hold on.,She is not,She would not
9207,288,11,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",I doubt that.,"Hang on, hang on.",She would not,She is not
9208,288,11,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",I doubt that.,"Hang on, hang on.",She is not,She would not
9209,288,12,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",I don't think so.,Wait no.,She would not,She is not
9210,288,12,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",I don't think so.,Wait no.,She is not,She would not
9211,288,13,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",I don't think so.,"Hey, wait a minute.",She would not,She is not
9212,288,13,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",I don't think so.,"Hey, wait a minute.",She is not,She would not
9213,288,14,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",I don't think so.,Hold on.,She would not,She is not
9214,288,14,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",I don't think so.,Hold on.,She is not,She would not
9215,288,15,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring.",I don't think so.,"Hang on, hang on.",She would not,She is not
9216,288,15,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve.",I don't think so.,"Hang on, hang on.",She is not,She would not
9217,289,0,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",No.,Wait no.,He would not,He is not
9218,289,0,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",No.,Wait no.,He is not,He would not
9219,289,1,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",No.,"Hey, wait a minute.",He would not,He is not
9220,289,1,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",No.,"Hey, wait a minute.",He is not,He would not
9221,289,2,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",No.,Hold on.,He would not,He is not
9222,289,2,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",No.,Hold on.,He is not,He would not
9223,289,3,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",No.,"Hang on, hang on.",He would not,He is not
9224,289,3,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",No.,"Hang on, hang on.",He is not,He would not
9225,289,4,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",That's not true.,Wait no.,He would not,He is not
9226,289,4,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",That's not true.,Wait no.,He is not,He would not
9227,289,5,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",That's not true.,"Hey, wait a minute.",He would not,He is not
9228,289,5,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",That's not true.,"Hey, wait a minute.",He is not,He would not
9229,289,6,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",That's not true.,Hold on.,He would not,He is not
9230,289,6,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",That's not true.,Hold on.,He is not,He would not
9231,289,7,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",That's not true.,"Hang on, hang on.",He would not,He is not
9232,289,7,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",That's not true.,"Hang on, hang on.",He is not,He would not
9233,289,8,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",I doubt that.,Wait no.,He would not,He is not
9234,289,8,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",I doubt that.,Wait no.,He is not,He would not
9235,289,9,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",I doubt that.,"Hey, wait a minute.",He would not,He is not
9236,289,9,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",I doubt that.,"Hey, wait a minute.",He is not,He would not
9237,289,10,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",I doubt that.,Hold on.,He would not,He is not
9238,289,10,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",I doubt that.,Hold on.,He is not,He would not
9239,289,11,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",I doubt that.,"Hang on, hang on.",He would not,He is not
9240,289,11,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",I doubt that.,"Hang on, hang on.",He is not,He would not
9241,289,12,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",I don't think so.,Wait no.,He would not,He is not
9242,289,12,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",I don't think so.,Wait no.,He is not,He would not
9243,289,13,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",I don't think so.,"Hey, wait a minute.",He would not,He is not
9244,289,13,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",I don't think so.,"Hey, wait a minute.",He is not,He would not
9245,289,14,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",I don't think so.,Hold on.,He would not,He is not
9246,289,14,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",I don't think so.,Hold on.,He is not,He would not
9247,289,15,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan.",I don't think so.,"Hang on, hang on.",He would not,He is not
9248,289,15,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings.",I don't think so.,"Hang on, hang on.",He is not,He would not
9249,290,0,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",No.,Wait no.,He would not,He is not
9250,290,0,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",No.,Wait no.,He is not,He would not
9251,290,1,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",No.,"Hey, wait a minute.",He would not,He is not
9252,290,1,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",No.,"Hey, wait a minute.",He is not,He would not
9253,290,2,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",No.,Hold on.,He would not,He is not
9254,290,2,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",No.,Hold on.,He is not,He would not
9255,290,3,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",No.,"Hang on, hang on.",He would not,He is not
9256,290,3,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",No.,"Hang on, hang on.",He is not,He would not
9257,290,4,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",That's not true.,Wait no.,He would not,He is not
9258,290,4,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",That's not true.,Wait no.,He is not,He would not
9259,290,5,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",That's not true.,"Hey, wait a minute.",He would not,He is not
9260,290,5,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",That's not true.,"Hey, wait a minute.",He is not,He would not
9261,290,6,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",That's not true.,Hold on.,He would not,He is not
9262,290,6,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",That's not true.,Hold on.,He is not,He would not
9263,290,7,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",That's not true.,"Hang on, hang on.",He would not,He is not
9264,290,7,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",That's not true.,"Hang on, hang on.",He is not,He would not
9265,290,8,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",I doubt that.,Wait no.,He would not,He is not
9266,290,8,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",I doubt that.,Wait no.,He is not,He would not
9267,290,9,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",I doubt that.,"Hey, wait a minute.",He would not,He is not
9268,290,9,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",I doubt that.,"Hey, wait a minute.",He is not,He would not
9269,290,10,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",I doubt that.,Hold on.,He would not,He is not
9270,290,10,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",I doubt that.,Hold on.,He is not,He would not
9271,290,11,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",I doubt that.,"Hang on, hang on.",He would not,He is not
9272,290,11,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",I doubt that.,"Hang on, hang on.",He is not,He would not
9273,290,12,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",I don't think so.,Wait no.,He would not,He is not
9274,290,12,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",I don't think so.,Wait no.,He is not,He would not
9275,290,13,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",I don't think so.,"Hey, wait a minute.",He would not,He is not
9276,290,13,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",I don't think so.,"Hey, wait a minute.",He is not,He would not
9277,290,14,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",I don't think so.,Hold on.,He would not,He is not
9278,290,14,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",I don't think so.,Hold on.,He is not,He would not
9279,290,15,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late.",I don't think so.,"Hang on, hang on.",He would not,He is not
9280,290,15,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week.",I don't think so.,"Hang on, hang on.",He is not,He would not
9281,291,0,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",No.,Wait no.,She would not,She was not
9282,291,0,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",No.,Wait no.,She was not,She would not
9283,291,1,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador.",No.,"Hey, wait a minute.",She would not,She was not
9284,291,1,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays.",No.,"Hey, wait a minute.",She was not,She would not
